gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Pon2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pim3			1.0	1.0	0.0	1.0	
Tnpo1							
BC055324	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pcdh18	0.0	0.0	0.0	0.0		0.0	0.0
Cfap100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Chd7		0.0	0.0	0.0	0.0	0.0	0.0
Nup210							
E130308A19Rik	1.0	0.0		1.0		0.0	1.0
Otud7b							
Zfp579			1.0	1.0			1.0
Ntf3	0.0	0.0			0.0	0.0	
Rbfox2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ebpl	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Clcn3	1.0	1.0	1.0	1.0	1.0	1.0	
Npas3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Adcy3							
Dcc	0.0	0.0	0.0	0.0			0.0
2700049A03Rik							
Plin2							
Cap1							
Fam110b		1.0	1.0	1.0	1.0	1.0	1.0
Trpc1							
Aldh2	1.0		0.0	0.0	0.0		0.0
Arhgef17							
Trib1							
Tenm1	0.0		1.0	1.0			
Fam114a1		0.0	0.0	0.0	0.0	0.0	0.0
Camk2n2	0.0	1.0	1.0	1.0	0.0		1.0
Tec	0.0	0.0	0.0		0.0	0.0	
Stard3							
Lynx1		0.0	0.0		0.0	0.0	0.0
Slc38a7							
Reep5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rrp12							
Ube2c		0.0	0.0	0.0	0.0		0.0
Fstl4	0.0	0.0	0.0		0.0	0.0	
Cyld							
Sapcd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zbed4							
Dscc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhebl1							
Sez6l2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Pnkp							
Fra10ac1		1.0	1.0	1.0	1.0	1.0	1.0
Nup62							
Adora2b		0.0	0.0	0.0	0.0	0.0	0.0
Dhrs1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cotl1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tnk2							
Fpgs							
Scn1b	0.0						
Cln5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20342							
Ipo8							
Prr5l		0.0	0.0	0.0	0.0	0.0	0.0
Bdnf		0.0	0.0		0.0	0.0	0.0
Lap3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15800	0.0	1.0	1.0	1.0	1.0	1.0	
Adamtsl1	0.0				0.0	0.0	0.0
Shank2							
Spast	0.0	1.0			1.0	1.0	
Zfhx3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ehd4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abcg2							
Sh3rf1							
Tmem206							
Htr1f	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Frmd3		1.0	1.0	1.0	1.0	1.0	1.0
Sv2a		1.0	1.0	1.0	1.0	1.0	1.0
Mgat3							
Plpp3	1.0		0.0	0.0	0.0	0.0	0.0
Cab39l							
Abtb1							
Ctbp2	1.0	0.0	0.0	0.0	0.0		0.0
Cbwd1							
Shq1							
Atp9a		1.0	1.0	1.0	1.0	1.0	1.0
Tnfsf12		0.0			0.0	0.0	
Efcab14							
Haghl	1.0	1.0			1.0	1.0	1.0
Klhl24							
Hes5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mllt6							
Tead1							
Med11							
Asun							
Gpr176	0.0	0.0	0.0	0.0	0.0		0.0
Prrx1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ociad2							
Myl12a	1.0	0.0	0.0	0.0	0.0		0.0
Gm26870	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pigc							
Zfp658	0.0	0.0	0.0	0.0	0.0		0.0
Stx7	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Chrna3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ica1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Phldb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brca1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rapsn	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noc4l							
Nutf2							
Map6d1	0.0	0.0	0.0		0.0	0.0	0.0
Plagl2							
Spns2	0.0	0.0			0.0		
Necap1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Recql4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tdp1							
Tmem65	1.0		1.0	1.0	1.0		
Med13	0.0	0.0	1.0				
Tspan9							
Rbm24	0.0		1.0	1.0		1.0	1.0
Itpr2		0.0	0.0	0.0	0.0	0.0	0.0
Lemd2							
Acox3							
Spry1							
Mmp14	1.0	0.0	0.0		0.0		
Mfap4					0.0	0.0	0.0
Btd							
Zfp703	1.0		0.0	0.0	0.0		0.0
Nrxn3	1.0			0.0	1.0	1.0	
Smad6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Asphd2	1.0			1.0			
Srpr							
Mgmt		0.0	0.0	0.0	0.0	0.0	0.0
Zmynd8	0.0	1.0			1.0		
Frrs1l							
Mipep							
Thrsp	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Actn1							
Dock11							
Cd9	1.0	0.0	0.0	0.0	0.0	0.0	
Ap1m1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Inhbb	1.0	0.0			0.0		
Cenpn		0.0	0.0	0.0	0.0	0.0	0.0
Ggct							
Nup155							
Dyrk3							
Slc41a1		0.0	0.0	0.0	0.0	0.0	0.0
Ndrg3		1.0	1.0	1.0	1.0	1.0	1.0
Wsb1		1.0	1.0	1.0	1.0	1.0	1.0
Myb	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bean1	0.0		1.0	1.0			
Znrf1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm43672							
Eogt	1.0						0.0
Brinp1	0.0	1.0		1.0			
Iars2							
Eme1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cers6							
P4ha3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pick1		1.0	1.0	1.0	1.0	1.0	1.0
Stambpl1		0.0		1.0			
Fh1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nfatc2ip							
Robo2		1.0	1.0	1.0	1.0	1.0	1.0
Zcchc2				1.0			
Svop	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Itpk1		1.0	1.0	1.0		1.0	
Sarm1							
Upp2							
Ints9							
Fabp3_ps1	0.0	0.0			0.0		0.0
Grina		1.0	1.0	1.0	1.0	1.0	1.0
2610042L04Rik	0.0	0.0	0.0		0.0	0.0	
Taf5l							
A830018L16Rik	0.0	1.0			1.0		
Dhx29							
Orc6		1.0	1.0	1.0	1.0	1.0	1.0
Bcl2	1.0	1.0			1.0		0.0
Kif1bp	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ncor2							
Snx1							
Snx30							
Bnip3	0.0	1.0		1.0			
Rtn4r							
Map3k9							
Borcs7	1.0		1.0	1.0	0.0	0.0	1.0
Fbln1				0.0	1.0		0.0
Nudt16							
Elovl1							
Zscan18							
Acadm	1.0		0.0	0.0	0.0	0.0	0.0
Tfap4							
Ppp1r9a		1.0	1.0	1.0	1.0	1.0	1.0
Cenpo	0.0				0.0		
Unc5a	0.0		1.0	1.0			1.0
Fbxo32	0.0		1.0				
C530008M17Rik	0.0	1.0	1.0	1.0		1.0	1.0
Kat2b	1.0		0.0				0.0
Klhl29							
Rnf149							
Klhl32		0.0	0.0		1.0		0.0
Dnajc24	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdc42bpb							
Rasal2							
Pyurf							
Fbxo4							
Cntnap2	1.0		0.0	0.0	0.0		0.0
Cnnm1	0.0			1.0		1.0	
Krcc1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp668							
Tmtc1	0.0						
Abi1				1.0	1.0		1.0
Pigq							
Riok1							
Dynlt3	1.0	1.0	1.0	1.0	1.0	1.0	
Casp8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ptprk	0.0		1.0	1.0	0.0		1.0
Rab33a	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Metap1d							
Sall4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rffl	0.0	0.0	0.0	0.0		0.0	0.0
Arhgef9							
Mapk11							
Abhd3		0.0	0.0	0.0	0.0	0.0	0.0
Ankrd13c							
Zfp667							
2810417H13Rik		0.0	0.0	0.0	0.0	0.0	0.0
Lin7c	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eps15							
Otud4							
Gm5113							
Slit1	0.0	1.0	0.0	0.0		1.0	0.0
Kars	1.0		1.0	1.0		1.0	1.0
Snx5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Egln3	1.0	0.0	0.0	0.0	0.0		0.0
Fbxl19							
Rfx4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmub2							
Dvl3							
Tcerg1l	0.0	0.0	0.0		0.0	1.0	0.0
Rgs5		0.0	0.0	0.0	0.0	0.0	0.0
A830010M20Rik							
Rmdn1							
Tradd							
Zfyve9							
Cldn1	0.0	0.0		0.0	0.0	0.0	0.0
Map2k1							
Ccdc136	1.0	0.0		1.0	0.0		0.0
Ahi1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Sgsm3							
Gnai1		1.0	1.0	1.0	1.0	1.0	1.0
Cks1brt	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ngfr	0.0	1.0	0.0	0.0	0.0		0.0
Mapkapk2							
Xpnpep1	1.0		1.0	1.0		1.0	1.0
Rest							
Nsl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tcf7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tial1		0.0					
Mfsd7b							
Plscr3							
Tacc3		0.0	0.0	0.0	0.0	0.0	0.0
Rybp							
Cbr1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pacs1							
Rcbtb1							
Mxi1							
Smndc1							
Cep19		1.0	1.0	1.0	1.0	1.0	
Lyar			1.0	1.0			
Trpt1							
Ap5s1							
Ephb2							
Irak1bp1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fgd6		0.0	0.0	0.0	0.0	0.0	0.0
Sema6a	1.0		0.0	0.0			0.0
Gm27032	0.0	1.0	1.0	1.0		1.0	1.0
Gng7							
Lsp1	0.0		0.0	0.0	0.0	0.0	0.0
Ddit4l	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dhx32							
Nptxr	0.0		1.0	1.0			1.0
Caly		1.0	1.0	1.0	1.0	1.0	1.0
Fam20c		1.0	1.0	1.0	1.0	1.0	1.0
Rpa3	1.0	0.0	0.0	0.0	0.0		0.0
Cables1	0.0	0.0	0.0		0.0	0.0	0.0
Arhgap28	0.0	0.0			0.0	0.0	
Tspan33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ubac1		1.0	1.0	1.0	1.0	1.0	1.0
Ap1b1							
Thtpa							
Ifnar2							
Slc11a2							
Notch3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Atat1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2310009B15Rik							
Pou3f4	1.0	0.0	0.0	0.0	0.0	0.0	
Zadh2		0.0	0.0	0.0	0.0	0.0	0.0
Lck	0.0	0.0					
Creb3							
Hspa13							
Col16a1		0.0	0.0	0.0	0.0	0.0	0.0
Zfp599	0.0	1.0				1.0	0.0
Net1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ocel1	0.0			1.0		1.0	1.0
Stag2							
Chka	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Yipf6							
Mthfd1							
Oaf	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mettl1	1.0	0.0					
Acad8							
Spc25		0.0	0.0	0.0	0.0	0.0	0.0
Paqr7	1.0				0.0		
Tcf19		0.0	0.0	0.0	0.0	0.0	0.0
Nell2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mef2c		1.0	1.0	1.0	1.0	1.0	1.0
Pnpo							
Nphp3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600002H07Rik		0.0	0.0	0.0	0.0	0.0	0.0
Lrrc73		1.0	1.0	1.0	1.0	1.0	1.0
Arrdc4							
Msantd4							
Notum		0.0	0.0	0.0	0.0	0.0	0.0
Tmem216							
Ect2		0.0	0.0	0.0	0.0	0.0	0.0
Snrk							
Ctnna1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cad							
Ntpcr							
Wwtr1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1700096K18Rik							
Dna2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eid2							
E2f3							
Slc38a1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Sqstm1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tsku							
Fam206a							
Coq7	1.0	0.0	0.0		0.0	0.0	
Rhoq	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pcdh1			1.0	1.0			1.0
Pik3r2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ubl3	1.0						0.0
Dner		1.0	1.0	1.0	1.0		
Dlgap5		0.0	0.0	0.0	0.0	0.0	0.0
Tmem50b		1.0				1.0	
Galnt10	0.0	0.0	0.0	0.0	0.0		0.0
1110008P14Rik		1.0	1.0	1.0	1.0	1.0	1.0
Panx1	0.0		1.0	1.0		1.0	1.0
Sfxn4							
Ttll1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gtf3c6	1.0					1.0	
Rars	1.0		1.0	1.0		1.0	1.0
Lgi2	0.0	1.0					0.0
Apold1	0.0	0.0	0.0		0.0	0.0	0.0
Sapcd2		0.0	0.0	0.0	0.0	0.0	0.0
Kctd15							
Apbb1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Vta1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Phc3							
Ing4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cnksr3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Frmpd3	0.0	0.0			0.0		0.0
Pde3a		0.0	0.0	0.0	0.0	0.0	0.0
Slc38a2		1.0	1.0	1.0	1.0	1.0	1.0
L3hypdh							
Zfp87							
L3mbtl3	0.0	0.0		1.0	0.0	0.0	
Fmnl1	0.0	0.0	0.0		0.0	0.0	0.0
Thsd7a	0.0	0.0	0.0		0.0	0.0	
Tdp2	1.0				0.0		0.0
Efemp2							
Tcea2							
Abhd4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitd1							
Pus7l							
March11	0.0			1.0			1.0
Raver2		0.0	0.0		0.0	0.0	0.0
3110035E14Rik	0.0		1.0	1.0			1.0
Kirrel3					1.0	1.0	
Nudt5		0.0	0.0	0.0	0.0	0.0	0.0
Erich1							
Fam222a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mutyh	0.0	0.0	0.0	0.0		0.0	0.0
Hace1							
9330182L06Rik	0.0			1.0			
Ift43	1.0	0.0		0.0	0.0		0.0
Tmem18							
Tmem245							
Nmt1	1.0	1.0	1.0	1.0		1.0	1.0
Smyd2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gfpt2							1.0
Bcl7a	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Supt16					1.0		
BC037039		1.0	1.0	1.0		1.0	1.0
Zfp36l1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rps18_ps3							
Aimp2		1.0	1.0	1.0	1.0	1.0	1.0
Tmub1	0.0			1.0			
Bsn	0.0	1.0	1.0	1.0		1.0	1.0
Slc20a2							
Pbx2							
C030037D09Rik	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pfkp	0.0	1.0	1.0	1.0	1.0	1.0	
Gm14295							
Mpp6	0.0		1.0	1.0	1.0	1.0	
1700037C18Rik							
Med13l	0.0		1.0		1.0	1.0	
Ust	0.0	0.0	0.0	0.0	0.0		0.0
Smyd4							
Cited1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eya1		0.0	0.0	0.0	0.0	0.0	0.0
Tor1aip2	1.0	0.0			0.0		
Aqp4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aen	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gga2							
Cipc							
Arl14ep							
Igsf3		1.0	1.0	1.0	1.0	1.0	1.0
Cnih3		1.0	1.0	1.0		1.0	
Mta1							
Lcat		0.0	0.0	0.0	0.0	0.0	0.0
Map6		1.0	1.0	1.0	1.0	1.0	1.0
Thumpd2							
Ncln							
5730559C18Rik							
Olfm2	0.0		1.0	1.0		1.0	
Pcyt1b							
Ehbp1l1	0.0	1.0	1.0	1.0	1.0	1.0	
Gabrd	0.0		0.0	0.0	0.0		0.0
Ciapin1					0.0	1.0	
Pard6b							
Trnt1	1.0		1.0	1.0	1.0	1.0	1.0
Stk39	0.0	0.0	0.0	0.0	0.0		0.0
Ppt2							
Ankrd13a							
Tmem57	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Cdk5rap2							
Prmt8	0.0			1.0		1.0	1.0
Sulf1	0.0			0.0	0.0	0.0	0.0
Baz2a							
Tnrc6b							
0610037L13Rik	1.0		0.0				0.0
Spc24		0.0	0.0	0.0	0.0	0.0	
Zfp664	1.0				0.0		
Fcho2							
Syt6	0.0	1.0	0.0	0.0	1.0		0.0
Tulp3							
Ascl1	1.0	0.0	0.0	0.0		0.0	0.0
Pemt	1.0						
Tube1	0.0	0.0	0.0	0.0		0.0	0.0
Gnpda2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ier5l							
Unc13c	0.0	0.0		0.0	0.0		0.0
Myo1b							
D8Ertd82e		0.0	0.0	0.0	0.0	0.0	0.0
Clec16a							
Eef2kmt	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17501		0.0	0.0	0.0	0.0	0.0	0.0
Gpatch2							
Cenpv	0.0	1.0	1.0			1.0	
Gm9958	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ncapg2		0.0	0.0	0.0		0.0	0.0
Cntnap5a	0.0	0.0	0.0			1.0	
Tvp23b	1.0	0.0		0.0	0.0		0.0
Dnmt3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rnf128	0.0	0.0	0.0	0.0	0.0		0.0
Fam188b							
Mettl16							
Podxl	0.0	0.0	0.0		0.0	0.0	
Styk1	0.0	0.0			0.0		0.0
Xbp1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Foxo3							
Faf1		1.0	1.0	1.0	1.0	1.0	1.0
Tbata	0.0		0.0	0.0	1.0	0.0	0.0
Dnajc10							
Tyms		0.0	0.0	0.0	0.0	0.0	0.0
Stx6	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Trim68	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wdr1	1.0		1.0	1.0	1.0	1.0	
BC004004	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rbpj		0.0	0.0	0.0	0.0		
Ube2h							
Dnajb5							
St8sia1	1.0	1.0	1.0	1.0		1.0	1.0
Nudcd2	1.0		1.0	1.0			
Zhx1							
Tbpl1		1.0	1.0	1.0	1.0	1.0	1.0
Dnm2							
Gng3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ccar2							
Bola3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Syne1		0.0			0.0	0.0	
Rmnd5b	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Hist1h3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xndc1							
Mettl7a1							
Rras2	0.0		1.0	1.0	1.0	1.0	1.0
2410131K14Rik							
Arl4c	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Tle4		1.0	0.0	0.0	1.0		0.0
Rgs4		1.0				1.0	
Nkain3							
Trim46		1.0	1.0	1.0	1.0	1.0	1.0
Mpp2							
Stard5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prss12	0.0	1.0		1.0	1.0		1.0
Ackr1	0.0		1.0	1.0			
Chrnb2	0.0	1.0	1.0	1.0		1.0	1.0
Atp13a2		1.0	1.0	1.0	1.0	1.0	1.0
Abhd6							
P4ha1							
1700001L19Rik	0.0	1.0	1.0	1.0			
3222401L13Rik							
Thbs3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nol4		1.0	1.0		1.0		
Plpp4		0.0	0.0	0.0	0.0	0.0	0.0
Arl8a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Kcna4	0.0		0.0	0.0	0.0	0.0	
Ttpa	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccne1		0.0	0.0	0.0	0.0	0.0	0.0
Tmem218							
Snap25		1.0	1.0	1.0	1.0	1.0	1.0
Fstl5	1.0			0.0	0.0		
Naprt	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AI464131	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dhrs3	1.0	0.0		1.0		0.0	1.0
Sik1	0.0	1.0				1.0	
Pfkfb2	0.0				0.0		
Tmem205	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Msantd3							
Ccdc39							
Gdap2							
Bop1		1.0	1.0	1.0	1.0	1.0	1.0
Foxred2							
6430573F11Rik	0.0	0.0				1.0	
Fgf15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pnpla8	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Igdcc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pmpca	1.0		1.0	1.0		1.0	1.0
Erlec1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Bicd1							
Ccp110							
Sco2							
Syt7	0.0	1.0	1.0	1.0	1.0		
Hist1h1e		0.0	0.0	0.0	0.0	0.0	0.0
Arsa	0.0	0.0			0.0	0.0	
Drd1	0.0	1.0		0.0	1.0	0.0	0.0
Drc1	0.0				0.0	0.0	0.0
Nek7	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Vrk1		0.0	0.0	0.0	0.0		0.0
Pus7							
Nsdhl	1.0		1.0	1.0			1.0
Tsix	0.0	1.0	1.0		1.0	1.0	1.0
Rhbdf1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Kcnh1	0.0	0.0		1.0	0.0	0.0	0.0
Sap130							
1700008J07Rik							
Rusc2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm9844	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Soat1							
Pcgf3							
Mthfd2							
Ptchd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atp1a2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spin2c							
Stx1a		1.0	1.0	1.0	1.0	1.0	1.0
Ubac2	1.0		0.0				
Rec8	0.0		0.0	0.0			0.0
Arhgef1							
Ptprn2	0.0			1.0			1.0
Phkb							
Cep120							
Synpo	0.0	0.0		1.0			0.0
Lsm14a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sall3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a1							
Jam3	1.0			0.0		0.0	0.0
Plgrkt	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Esr1	0.0	0.0		0.0	0.0	0.0	0.0
Cks2		0.0	0.0	0.0	0.0	0.0	0.0
Alyref		1.0		0.0	0.0	1.0	
Per1							
Wnt7a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pusl1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Qser1							
Chsy1							
Hells		0.0	0.0	0.0	0.0	0.0	0.0
Irf3							
Loxl2	0.0	0.0	0.0	0.0		0.0	0.0
Plch2	0.0	0.0					
Zkscan14							
Serpinb6a							
Chga		1.0	1.0	1.0	1.0		1.0
Ube4b	0.0				1.0	1.0	
Hist1h2ap							
Fam45a							
Pola1							
Pcdh10	1.0	0.0				0.0	0.0
Kctd12	0.0	1.0			1.0	1.0	
Pla2g4e	0.0	0.0		1.0		0.0	
Dtd1	0.0	1.0	1.0	1.0	1.0	1.0	
Ntsr1	0.0	1.0		1.0	0.0		
Bmp2k							
Idh2	1.0		1.0				1.0
Kcnt2	0.0	0.0	0.0		0.0		0.0
Atp1b1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm26825							
Acox1	1.0		0.0				0.0
Herc3							
Gla	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tns3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Emc1							
Itfg1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Azin2							
Itih3		0.0	0.0	0.0	0.0	0.0	0.0
Fam161b							
Tgfb1i1	1.0	1.0	1.0	1.0		1.0	
Alkbh5	1.0	0.0	0.0	0.0		0.0	
Rgs20	1.0		0.0	0.0	0.0	0.0	0.0
Rubcn							
Palm2	0.0	0.0	0.0		0.0	0.0	0.0
Klhdc8a		0.0		1.0		0.0	
Acvr2a							
Map4k1	0.0		1.0	1.0			1.0
Sez6l				1.0	1.0	1.0	1.0
Wbp1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
C330007P06Rik							
Fam69b		1.0	1.0	1.0	1.0	1.0	1.0
Vgf	0.0		1.0	1.0		1.0	1.0
Bcl6b	0.0	1.0	1.0	1.0		1.0	
Cntrl							
Tril	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Prdx6	1.0		1.0	1.0		1.0	1.0
Rasip1	0.0	1.0	1.0	1.0			1.0
Mogs							
Pcbd1							
Egfl6	0.0	1.0	0.0	0.0			0.0
Hfm1	0.0	0.0	0.0	0.0	0.0	0.0	
Saal1							
Taf13	1.0	1.0	1.0	1.0	1.0	1.0	
Uvrag							
Parva	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Coq2				1.0			
Ugdh							
Pde4d							
2310068J16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rab28	1.0		1.0				
Tcf15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pde1c	0.0		0.0	0.0			0.0
Lgals3		0.0	0.0	0.0	0.0	0.0	0.0
Tmem25	0.0	0.0	0.0		0.0	0.0	0.0
Klc4							
Emp1		0.0	0.0	0.0	0.0	0.0	0.0
Zeb2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rnf152	0.0				1.0		
Tmem127							
Vegfc	0.0	0.0	0.0		0.0	0.0	
Tcf7l1		0.0	0.0	0.0	0.0	0.0	0.0
Numa1							
Nrxn1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Idi1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gabpa							
Rhbdd3							
AF529169		0.0	0.0		0.0	0.0	0.0
Cyb5d2		0.0	0.0	0.0	0.0	0.0	0.0
C77370	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Calcoco1							
Pcdh8	1.0	0.0			0.0		1.0
Rnf219							
Tarbp2		1.0	1.0	1.0	1.0	1.0	1.0
Fam163b	0.0	1.0	1.0	1.0			
Mcmbp	1.0		1.0	1.0	1.0	1.0	1.0
Sun2							
B230334C09Rik		1.0	1.0	1.0	1.0	1.0	1.0
B3galnt2							
Mgat4b							
Polr1e							
Fam188a	0.0	0.0		1.0			
Bbs7							
Iqcj	0.0	0.0	0.0	0.0	0.0		0.0
Uckl1							
Gli1		0.0	0.0	0.0	0.0	0.0	0.0
Syne4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acy1							
Hsdl1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Fkbp11		0.0	0.0		0.0	0.0	0.0
D10Wsu102e							
Hyls1							
Snx33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schip1.1							
Plcb3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Wdpcp							
Magt1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Piga							
