gene	Apical progenitors	Astrocytes	CThPN	DL CPN	Immature neurons	Intermediate progenitors	Layer 4	Migrating neurons	NP	SCPN	UL CPN
Npr3	0.988359916259471	0.9324394060652154	0.5818796612137489	0.8695949650269206	0.8839905744495389	0.978131409879645	0.9377690555603551	0.9858570616007035	1.0		0.9817137677696415
Pex5											
Gm14662		1.0	0.7510963169324065	0.6326118540437583	0.6073095453610431	0.5938864994975444	0.8113061880764315	0.934628482814974	1.0	0.6281197366861898	0.9559211563150047
Cep85											
Necab1	0.9999776380582649	0.993020126025347	0.9999997549259474	0.9787180172614045		0.9999511770233791	0.99999999994229	0.9999134058370917			
Lrfn5	0.9999593187443504	1.0	1.0	1.0	1.0	0.9950098605067599	1.0		1.0	1.0	1.0
Pou2f1											
Glrb	0.9884991278634871		0.7684129819444687	0.9999899865932849	0.7313586798545726	0.9999920882039031	1.0	0.9995738498583165	0.7265983970796319		0.9999995772740351
Gsr	1.0	0.9934257780782756					0.6192975765897963	0.9999999997997461	0.9774556408165114		0.8984727838270603
Kcnk1		0.9999820722270231	1.0			0.9910919489919537		0.9733421528921911	0.26557449508325937		
Tmem14a											
Mms22l											
Abi2			1.0	1.0	0.9999999999399114	0.9357912783647936	1.0		0.9999999999998842	1.0	1.0
Tmem17											
Ccnd3	0.9999999999975596	0.9999999882635254	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999882635254	1.0	1.0
Mkln1os	0.5531513079060262	0.25516294588960053	0.3503740878798487			0.5064896399616419		0.25002055362568276		0.7839788224934992	0.09938924261653503
Tsc22d4		1.0		0.9639358557220974			0.9999970840854827		0.9851988949977897		0.9999999981457062
Ppm1l		0.9999999794906926	0.9999999999998794		0.9999999912293819		0.6123119171681122	0.9915841056966435	0.9812534148071616	1.0	0.9990204472343144
Setx											
Chic2		1.0	1.0	0.9999999999999796	1.0	1.0	1.0	1.0	0.9997223938746063	1.0	1.0
Sirt5											
Rcn3	0.9999999977879743	0.999999999999634	1.0	0.9999999999996685	0.999999999998377		1.0	0.9834193229563656	0.9988402645013723	0.30341299581265924	
Hspa4l	0.9010169635301631	0.9999997989997503	0.8841148233779632	0.9895501904267496	0.09151647959271736			0.7721051885947355		0.6014077081538405	0.00030677469862350204
Nceh1	0.5745162518876608	1.0		1.0	0.526572260447352	0.8997815516753773		0.9661151309087572	1.0	1.0	0.762671244689738
Arntl											
Arhgap33	0.9999999999999049	0.9999999736475834	1.0	1.0	1.0	0.9999999760596832	1.0		0.9999999999997118	1.0	1.0
Xpot											
Smpd2		0.9999999958356018			0.3213564967442788			0.9887736718756109	0.0036758631615166903	0.1621310960793544	
Mapk12	0.9960252900860037		0.8289291277351476	0.566696771324705	0.6770053441714707		0.6225257751744863	0.9634827935106138	0.5794039688222146	0.7570713106672077	0.9636581281682718
Alkbh2											
Gypc			0.8458461447958721	0.7914065053853343	0.7182120383099746		0.8955404930211613	0.9633457831774689	0.3144318538789458	0.8018350657657867	0.9669603390099644
Cnr1	0.9999971143146549		0.3809963932528705	1.0	1.0		0.999969972467708			0.9999999999999994	0.9999999999999863
Pvrl1	0.2758665721559872		0.95664567742224	0.9194339520255417		0.15741966257909745	0.9999891446957389	0.07077646580228747	0.5257895877864189	0.8344343756052027	
Ptger3	0.989823827172378	0.8268867446931529		0.9998260761391414	0.5843021226693905	0.9726275574721673		0.975571413643125	0.8359899490181955	0.7971242227097506	0.5891045570522702
Gm27217	0.977914139226586	0.6948603077237838	0.9287497556083847			0.7306968444325712			0.1498197349346546	0.7763414016693573	
Xylt2											
Rbck1	0.9999962195844612	0.6768385694652872	0.9999935863991795	1.0	0.9999999999999999		1.0	0.6854622922661917	0.7390637501766856	1.0	1.0
Gcnt2	0.9587612567440167	0.8093800034473655	0.8533915945318714	0.4020300499038837	0.5674510645519997	0.8835877749181473		0.8527605443783294	1.0	1.0	0.8681072209660609
Pgm1											
Mad2l1	1.0		0.999999923497088	0.9999873270464579	0.9999920011799305	0.9999999982797269	0.9994097494992079	0.9999999991588795	0.9770024197433688	0.9999333935755411	0.9999999993931673
Ap4m1											
Ppfia4	0.8038184989576926	0.5966735586473252	0.9975231938962755	0.9538073790485048	0.7257319417762076	0.7256574684219503	0.2979504571827074	0.6772995277670768			
Gnptab											
Syn2	0.7366437375167225	0.0363791893953509		0.8473862285483751	0.8066022654470014			0.6691820770473411			
Cdc20	1.0		0.7820798949318601	0.6170937959958096			0.9117508891786265		0.9886235187078777	0.28926836062367134	0.9726067451399403
Tyw5											
Otub2											
Commd9		1.0	1.0	1.0	1.0	1.0	1.0	0.9773469765725181	0.9978819400809865	1.0	1.0
Nol3	0.9526995357961664	0.7256928653151433	0.5562032446775664	1.0	0.1532804014827902	0.9032328958641569	1.0	0.8841379166892575	1.0		0.6503972206114705
Zbtb25											
Kcnab1											
Nfya											
Sema6c	0.999992754002724	0.6349850946491122	1.0	1.0	1.0		1.0	0.9999999999998723	0.9999998795749089	1.0	1.0
Btbd9	0.061883709717995394		0.014651779556388522		0.6321122770615051		0.864795833739201			0.9846985580287883	0.794878429731421
Rhbdd1		1.0	0.8253616424879441	0.6643050368301915	0.6294285718077466		0.8672439038571709	0.7152040797789061	0.018407776869407755	0.6756745724148805	0.9551479986834096
Fam46a		0.7014631356315376	0.9950241721782688	0.9709205627560171	0.928002662357834	0.9809295073295653	0.967041103931898	0.999966964462278	0.2806528945645451	0.959594252867819	0.9996034647189541
Bcl2l12	1.0		1.0	1.0	1.0		1.0	1.0	0.9999976231143017	1.0	1.0
Mre11a											
Rcl1											
Spock2	0.964538381562685		0.9999343369019067	0.9999999987865473		0.14245412864576712	1.0		0.9788867237649076	0.9993012821392021	0.9104080751114281
Slc1a3	1.0	1.0	0.7788645400546197	0.9999379809539471	0.999987192561468		0.9695075141293276		0.14703356316675187		0.9961938001936196
Evl	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Txndc11											
Aldh1b1	0.9784361426555366	0.9999931827280699	1.0	0.9999999999999988	0.9999999997687778	0.734261731766804	1.0		0.9999884112487221	1.0	0.9999999999999994
Ddx25	0.992521426083884	0.9998920609874845	1.0	0.8971581143507916	0.9576959907853906	0.9999856617056512	0.9999949442135464	0.9938868343184732		0.9849424065401604	1.0
Ripply2	0.7751828249717373		0.346950755670852	0.13123617422990153		0.6998696873240247	0.49786679859603455	0.3416748403919081		0.02238327152321995	
Nhlh2	0.9999908492651562	0.9990774268575494		0.9941982585016864	0.9999948259809882	0.9981457069317509	0.9998944442437563	0.9999933458818199	0.9981457069317509	0.9199541840882254	0.9999954463775833
Ints1											
Amigo2	0.9790498973944498	0.8531234030893152	0.15511976152859452		0.7819131811504799	0.9674033753968848		0.9833330481079318	0.23115056080635465		0.9163430409231468
Tsen15	0.9999999999999969	0.9999998708377622	0.9956536792871675		0.9974394542243669	0.9966365040182898		0.9941278593247704	0.8879025254018847	0.9999147802797876	
Trappc9											
Fbxl2	0.9015705838033373	0.8734628624431862	0.9995173301443722	0.9995818806214354	0.9897422275173267	0.9051927776031681	0.9999999999506177	0.7910204201491873		0.9999999958035126	0.9987062694875339
Lamb2		0.9886180071525474	0.9999971045147478	0.9998520556988788	0.9998660533710892	0.9998848567014416	0.999999484983624	0.9999999999636895	0.7048039722645955	0.9998075360961132	0.9999999999975306
Mxd4	0.9999065247065387	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999065247065387	1.0	1.0
Rnft2											
Lzts1	0.9999998266767777		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Arpc1b											
Ddx51											
Xrcc4											
Pard3b			0.9999242728582326	0.9991804723669615	0.998545469166845		0.9999676784335378	0.9999968722127737	0.6069429661963766	0.998614080572335	0.9999995752905103
Sdc3	0.9999999999975525	0.9987198635510791	0.9999999999999993	1.0	0.99999999919272	0.9999975261683614	1.0		0.9998241064572931	1.0	1.0
Cdc23											
5730409E04Rik	0.9864676669888005	0.9722018290406065		0.9996331079857599		0.2818179544745486	0.9999999916451547				
Tspan2			0.35980427103069657								0.12775975041295196
Podn	0.9774531876477047	0.661512697464285		0.5124712566371351	0.7543482303187894	0.9278555485556942	0.8858494419395165	0.9349833129325009	1.0	0.722196159941537	0.9377168872413292
Pir			0.9997839674993031	0.9987240149767325	0.9946311747319408	0.9970940817334952	0.9998820312165865	0.9999832821450692	0.7330335864233297	0.9949918062250183	0.9999934532354978
Pnp	0.9999977813519538	0.9931493809042201	0.9999999757292433	0.9999882245425259	0.9999907818963447		0.999999809376005	0.9999999999747431	0.8072176269766468	0.9999135100625128	0.999999999999872
Rnf44											
Nhej1											
Atf7											
Ptpn5	0.9929246027574911		0.9989959137076337	1.0		0.9379294298877531	1.0		0.9935380336856073	0.9999999795452001	0.9999999997430883
Chd5	0.9999999759910687	0.8241014214286877	0.999991851100414	1.0		0.9999849640125662	1.0		0.9998932826861188	0.9999999999861942	1.0
Tspan4											
Yap1	0.9999999999998993		0.9988155498525592	0.999468280871736	0.9977543732286275		0.999999221747074	0.9999999828142255	0.3713738077176334	0.9996637314973021	0.999999999765491
Rnf2	1.0		0.9974025637620014	0.9999999999999183	0.9999999999998477	1.0	1.0	0.9999999997982169	0.9999510714109706	0.9999999999999999	1.0
Serpinf1	0.9999997765479351		0.9999916775550157	0.9999490670913985	0.9999260437818507	0.9999983810224337	0.999995541109734	0.9999997630738423	0.8695273210481426	0.9999469244360626	0.999999851804322
Nxph3	0.9999999921236861	0.9999997968035679	0.9999999999995419	0.9999981631869521	0.9999966841935501	0.9999999547223851	0.999999741883136	0.9999998887331853			0.9999998732784329
Tagln	0.9999620594619019		0.9992062908066507	0.997808572818703	0.9976106792515407	0.9998158061806521	0.9995859423150594	0.9999309914454086	0.6357497755382588	0.99799998689685	0.9999530026103697
AI849053											
Dmtn	1.0	0.999999999826412	0.998638868980201	0.986849938240896		1.0	1.0	1.0	0.7569233725064541		
Cmtm4											
Nmb	0.9339060721586534		0.9700631190312436	0.9455986957618482	0.7783509727360073	0.9095487177005313	0.9756434511695327	0.9346296828749335	0.1898180704478707	0.8603036539402376	0.9939805349024603
Tmtc3											
Sox3	1.0		0.9175614212338906	0.8796323660915211	0.3182553013453918		0.943705498699022	0.6399117615218665	0.016545994993682145	0.7737053508082132	0.9681026344665995
Rrp8											
Snapc4											
Ankrd9											
Samd10											
Ece2											
2610037D02Rik											
Trappc6a											
Palmd	0.4479406068231384	0.2574600553450622	0.9517427143928194			0.9999645402248609	0.12313199742082026	0.9999939042265171	0.14220609239885573		
Dnttip2	0.9999999999219279		0.6972615930488363	0.9779950966828007			0.7016756129513116		0.6780184644944938		0.9667693425871725
Mafb											
Magel2	0.9999731433737392	0.998583094868092	0.9862566256519246	0.9945639608080006		0.9999160868056015	0.9994069459749341	0.9998104705875964	0.39793677509609693	0.9690241847215485	0.9999476102486151
Smtn		0.3783542006678431	0.995390725767416	0.974929458469886	0.9526391222380288		0.993842010818163	0.9996826896697449	0.28928426185583733	0.9593019425009647	0.999833958423679
Dcaf12l1		0.3061679994819251		0.17186372949098316		0.7531097424662543	0.8205322360280776	0.8151525410948881			
Mphosph10											
Syt9		0.14962077581289013				0.00825828383094318		0.6393542281541014		0.016682418275507982	0.8229815349931893
Kcnq4	0.9815167740320889	0.9397235125098958				0.9621517126287605		0.8977169422307266			
A330008L17Rik	0.31586981656290014	0.1965888358687513	0.8410503130565127	0.1963412969737547	0.1527022427518977					0.3434430773096313	
AA387200	0.9493113603564212	0.7655244446076723	0.29987299444535875				0.010490925706501342	0.2595916730559946			
Ubp1											
0610009L18Rik											
Snph	0.996922670674699	0.60384048542041			0.04232730747745994	0.994352453283733		0.9935552974528808	1.0		
Zfand1											
Scarb2											
Kcna2	0.5801280333599003	0.8058948338584482	0.15613043884959965	0.23473143446131406	0.6900021460009356	0.47055918598147606		0.1275216241349293			
Zfp518b											
Ccser2	1.0	1.0	1.0	1.0	1.0	0.9999999998373603	1.0		0.9999999955626092	1.0	1.0
Cdkl2	0.9902077530066947	0.7412965069032231	0.8791275218391811	0.9426991454926722		0.9830626319915448	1.0	0.9727802245631526	0.562939836710393	0.9999999301195784	
Ssh2											
Mesdc1											
Ppp6r3											
3110099E03Rik	0.9999999660002612		0.999999879010256	0.9999982755693348	0.9999980104724674	0.9999993859907733	0.9999999624040156	0.9999999803234051	0.9468836288719963	0.9999980187929417	0.9999999990076922
Ubiad1	0.9929808025102265	0.6407536542298258		1.0	1.0	0.9052750520291892	0.44719893136443156	1.0	1.0	1.0	1.0
Usp25	0.991257824412829		0.9621326751400483	0.857495323038504	0.20407757146618155		0.4170950008634472	0.8256051344505857	0.40629978451750814	0.5935944855351352	0.7062662333849821
Pqlc1											
Acads	0.9999999830212102	0.9999999999950003	0.9999999975259918	0.9997514304222044	0.9994503015633376	0.9999999843233514	0.9999999846637639		0.8338892427175275	0.9997231604998685	0.9999999999999845
Eif4e3											
Lgals8											
Vegfa			0.5166586121606567		0.393400206818474	0.23986710411069279		0.9531734927647092	0.570518799410233	0.007256465403574164	0.19448703390578648
Usp11											
Ybx3											
Acsbg1		1.0	0.8668100562083596	0.7662157261578568	0.7751947432988576		0.5309413197895897	0.978943280408922	0.915691272468463	0.8523294778721929	0.9661482960253904
Cmc1											
Mpst		1.0	0.8821072173120917	0.9999999996140295	0.9992746943234363		0.9656707241372047		0.9289147310444918	1.0	0.9833330177381435
Sh3bgrl2											
Kdm2b			1.0	1.0	1.0	0.9997410011972786	1.0	1.0	0.9999998317090746	1.0	1.0
Slc41a2	0.9595915096671845	0.32625928283159056	0.6627948533441141	1.0	0.613860338478007	0.8690375350087188		0.878817926078406	1.0	0.1769716937423078	
Gk	0.11566408619830104		0.06474364656458154		0.021230355645187826	0.0663850874674492	0.11890703900741262	0.9094907636953009			
Coro7											
Nelfa											
Ccdc166											
Snx13											
Sh3kbp1											
Hsph1	1.0			1.0	0.9999996380906874	0.9999969278223806	1.0		0.7895034869633428	0.999999998956426	0.9970311021457355
Macf1		1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
Ugp2		1.0	0.9366139498741424	0.9999999999999499		0.9999991506634086	1.0	0.9999998187566702	0.5930430039933507	0.867095610556611	
Cntln											
C030034I22Rik											
Tmc7		1.0	0.804867568047958	0.7017699629689866	0.5191596944488983	0.6457585304477935	0.738764587107744	0.9840309218102012	1.0	0.30130363130500015	0.9862692156007158
Fiz1	1.0	0.390040919403976		0.4807568267532135	0.8950817454406301	1.0		0.9999999999966548	1.0	0.9998804708625412	
Dnal4		0.9999990448056537	1.0	1.0	1.0	0.9950134034963188	1.0	0.999999997909031	0.9604498770279337	1.0	1.0
Hist2h2ac		0.5700742792614653	0.9072552596610017	0.8299514319914438	0.7951585122074801	0.6469146784138958	0.9171566130337563	0.9900505959928335	1.0	0.8148007311225771	0.9938354443259745
Fam212b	0.9999999999999453	0.9763009958103819	0.9999999998987038	0.9999999952053552	0.9999599633659305	0.9999999994327459	0.999999999938614	0.9999999997143363	0.9763009958103819	0.9999999881837792	0.9999999999999685
Trim12a	0.9993347346577097		0.9960087068844831	0.9903784877491263	0.9897158378952836	0.9986287938342943	0.9975622061658945	0.9993675970763609	0.5465195276124831	0.991834322660836	0.9995281687476993
Afap1l1											
Gm42418											
G2e3											
Gucy1a3	0.9999999998972201			1.0		0.9999999934529636	1.0	0.9999997228731167			0.9997559110217121
2810402E24Rik											
Fndc3b			0.7346471566727495	0.5135271520501254	0.5642042400422957	0.8701074962973971	0.9024362382486959	0.9955535518143304	0.5940752257322746	0.20358381449888518	0.9959949476583981
Kcnmb2	0.053007893529341654	0.8345926027892062	0.17311003456775265	0.5796516881862097	0.9689655711789027	0.9627554473757307	0.999952286238415	0.9182710896763707			
Mbp	0.6251484671926624	0.8590902041819934	0.0830475335372386			0.774718588913828		0.9668805026430494	1.0		
Dtd2											
Gramd3		0.9999999997577013	0.8465157274179351	0.7156691031477846	0.7143558917524107		0.878890115359517	0.8948834580511608	0.6647377034692505	0.7666638463252319	0.9601667275267753
2900052N01Rik			0.848318247058841	0.7510515426828233	0.745940875263932	0.8566219837779319	0.8835261439205782	0.977671283014213	0.8017568496654472	0.7316527105130892	0.9851440430664864
Cdk12		0.9999274741624602	0.999991912232764	0.9999925319891161	0.9999372598596766		0.9999999833517026	0.9999588429352484	0.7976565792976784		0.9999999999999892
Myo18a											
Ezh1											
Intu	0.7746814853485048	0.834524474998556	0.16366465931389795					0.386356821304662			0.10025450275080328
Chaf1b											
Mettl15											
Pigv											
Mnd1	0.24925182525799272		0.43143554848344323	0.3875030600694285	0.5236266716888752	0.9999196734634681	0.2585724362230424	0.7954584256843177		0.3283706601356161	0.696213950642564
Kcnk10											
Gucy1b3	0.9999996167626021			1.0		0.9999999957341931	1.0	0.9999999800582327	0.999999999404361	1.0	1.0
Klhl18											
Echs1	1.0	1.0	1.0	0.9200831106211755	0.9351792420182903	0.9999999999983682	0.8128252261975969	0.9473740489283531		0.9974822911756412	1.0
Apool											
Dip2c											
Lmcd1		0.9999999999990362	0.9999978180549145	0.9999162677561898	0.999699770823002		0.9999993200630739	0.999999976855542	0.7735666377219503	0.9997927738529732	0.9999999997973739
Mmrn2			0.7288023769951376	0.5834626318986145	0.6021554205125262		0.8732635133026365		0.2031592608692574	0.43397059902715973	0.9653963731936365
Rpf1	0.9999999999988972		0.9999999939997916	0.9653046676736		0.9999997823334179	0.9999894042097814		0.9628087750785291		0.9999976321217959
Srbd1											
Tspyl2											
Cnih4	1.0	0.9999999999994867	0.9998567461971789	0.9567314530576017		1.0	0.9579705061922336		0.7380119793502669		0.9999998327589249
Pgpep1		1.0	0.43694744321497037	0.9999999840123528	0.571976434015347	0.9998945447422871	0.18693843261758236		0.997037863187861	0.9870127240534841	0.8291049161379572
Ska2											
Slc31a1											
Zfp566											
Nthl1		0.5229716025496665				0.6610601824244686	0.06513706680479636		0.9718600310171255	0.02872826831406583	
Rpp21			1.0	1.0	0.9999999999999963		1.0		0.9999993788701028	1.0	1.0
Rps6ka1											
